Serial No,Customer Name,Customer Mobile Number,Customer Email,Account Number,Account Type,Customer Address,Branch Name,IFSC Code,MICR Code,Branch Address,Transaction Date,Transaction Time,Value Date,Description,Cheque Number,Debit,Credit,Balance
531,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,02-05-2024,10:00:00,02-05-2024,ATM Withdrawal,,7000,,178301
532,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,05-05-2024,14:45:00,05-05-2024,Online Shopping - Flipkart,,3800,,174501
533,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,10-05-2024,16:30:00,10-05-2024,Salary Credit,,,65000,239501
534,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,13-05-2024,11:00:00,13-05-2024,Gas Bill Payment,,1200,,238301
535,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,15-05-2024,13:45:00,15-05-2024,SIP Investment,,10000,,228301
536,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,18-05-2024,15:20:00,18-05-2024,Movie Tickets,,1500,,226801
537,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,22-05-2024,9:30:00,22-05-2024,Cheque Deposit,123456,,20000,246801
538,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,26-05-2024,12:00:00,26-05-2024,Health Insurance Premium,,12000,,234801
539,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,30-05-2024,16:45:00,30-05-2024,Train Ticket Booking,,3500,,231301
540,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,03-06-2024,10:15:00,03-06-2024,ATM Withdrawal,,6000,,225301
541,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,06-06-2024,14:00:00,06-06-2024,Online Course Payment,,8000,,217301
542,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,10-06-2024,16:30:00,10-06-2024,Salary Credit,,,65000,282301
543,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,12-06-2024,11:30:00,12-06-2024,Electricity Bill Payment,,3500,,278801
544,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,15-06-2024,13:45:00,15-06-2024,SIP Investment,,10000,,268801
545,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,18-06-2024,9:45:00,18-06-2024,Grocery Shopping,,5200,,263601
546,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,22-06-2024,17:00:00,22-06-2024,Mobile Recharge,,1499,,262102
547,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,26-06-2024,12:30:00,26-06-2024,Car Service,,7500,,254602
548,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,30-06-2024,18:00:00,30-06-2024,Quarterly Interest Credit,,,2546.02,257148.02
549,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,02-07-2024,10:30:00,02-07-2024,ATM Withdrawal,,8000,,249148.02
550,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,05-07-2024,15:15:00,05-07-2024,Online Shopping - Myntra,,4500,,244648.02
551,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,10-07-2024,16:30:00,10-07-2024,Salary Credit,,,65000,309648.02
552,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,13-07-2024,11:15:00,13-07-2024,Gas Bill Payment,,1300,,308348.02
553,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,15-07-2024,13:45:00,15-07-2024,SIP Investment,,10000,,298348.02
554,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,18-07-2024,14:00:00,18-07-2024,Dentist Appointment,,5000,,293348.02
555,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,22-07-2024,9:00:00,22-07-2024,Cheque Payment,789012,15000,,278348.02
556,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,26-07-2024,12:45:00,26-07-2024,Home Internet Bill,,1999,,276349.02
557,Customer9,1234500009,c9@gmail.com,9,Savings ,Customer_Address9,Branch9,BARB0IFSC9,MICR9,Branch_Address9,30-07-2024,16:30:00,30-07-2024,Flight Ticket Booking,,12000,,264349.02
558,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,18-09-2023,14:30:45,18-09-2023,Electricity Bill Payment,,1250,,48750
559,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,22-09-2023,11:15:30,22-09-2023,ATM Withdrawal,,5000,,43750
560,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,25-09-2023,16:45:22,25-09-2023,Online Shopping - Amazon,,3500,,40250
561,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,30-09-2023,9:30:00,30-09-2023,Salary Credit,,,65000,105250
562,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,01-10-2023,10:00:15,01-10-2023,SIP Investment,,10000,,95250
563,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,05-10-2023,13:20:40,05-10-2023,Mobile Recharge,,999,,94251
564,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,10-10-2023,18:30:55,10-10-2023,Grocery Shopping,,3500,,90751
565,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,15-10-2023,20:45:30,15-10-2023,Restaurant Bill Payment,,2500,,88251
566,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,20-10-2023,11:00:00,20-10-2023,Cheque Deposit,123456,,25000,113251
567,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,31-10-2023,9:30:00,31-10-2023,Salary Credit,,,65000,178251
568,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,01-11-2023,10:00:15,01-11-2023,SIP Investment,,10000,,168251
569,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,05-11-2023,14:30:20,05-11-2023,Insurance Premium,,12000,,156251
570,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,12-11-2023,16:45:35,12-11-2023,Electricity Bill Payment,,1300,,154951
571,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,18-11-2023,9:15:50,18-11-2023,Online Course Fee,,15000,,139951
572,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,22-11-2023,12:30:00,22-11-2023,ATM Withdrawal,,7000,,132951
573,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,30-11-2023,9:30:00,30-11-2023,Salary Credit,,,65000,197951
574,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,01-12-2023,10:00:15,01-12-2023,SIP Investment,,10000,,187951
575,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,07-12-2023,15:20:30,07-12-2023,Flight Ticket Booking,,18000,,169951
576,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,12-12-2023,11:45:40,12-12-2023,Gas Bill Payment,,850,,169101
577,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,18-12-2023,17:30:55,18-12-2023,Clothing Purchase,,5500,,163601
578,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,23-12-2023,20:00:10,23-12-2023,Movie Tickets,,1200,,162401
579,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,28-12-2023,14:15:25,28-12-2023,Cheque Payment,789012,20000,,142401
580,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,30-12-2023,9:30:00,30-12-2023,Salary Credit,,,65000,207401
581,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,31-12-2023,23:59:59,31-12-2023,Quarterly Interest Credit,,,2074.01,209475.01
582,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,01-01-2024,10:00:15,01-01-2024,SIP Investment,,10000,,199475.01
583,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,08-01-2024,13:30:30,08-01-2024,Electricity Bill Payment,,1350,,198125.01
584,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,14-01-2024,16:45:45,14-01-2024,Home Appliance Purchase,,25000,,173125.01
585,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,20-01-2024,11:00:00,20-01-2024,ATM Withdrawal,,6000,,167125.01
586,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,26-01-2024,9:15:15,26-01-2024,Medical Expenses,,8500,,158625.01
587,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,31-01-2024,9:30:00,31-01-2024,Salary Credit,,,65000,223625.01
588,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,01-02-2024,10:00:15,01-02-2024,SIP Investment,,10000,,213625.01
589,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,07-02-2024,14:30:30,07-02-2024,Car Service,,7500,,206125.01
590,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,13-02-2024,16:45:45,13-02-2024,Electricity Bill Payment,,1280,,204845.01
591,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,19-02-2024,11:00:00,19-02-2024,Grocery Shopping,,4200,,200645.01
592,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,24-02-2024,18:15:15,24-02-2024,Restaurant Bill Payment,,3000,,197645.01
593,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,29-02-2024,9:30:00,29-02-2024,Salary Credit,,,65000,262645.01
594,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,01-03-2024,10:00:15,01-03-2024,SIP Investment,,10000,,252645.01
595,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,06-03-2024,13:30:30,06-03-2024,Mobile Recharge,,1099,,251546.01
596,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,12-03-2024,16:45:45,12-03-2024,Online Shopping - Flipkart,,5500,,246046.01
597,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,18-03-2024,11:00:00,18-03-2024,ATM Withdrawal,,8000,,238046.01
598,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,23-03-2024,14:15:15,23-03-2024,Clothing Purchase,,6500,,231546.01
599,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,28-03-2024,17:30:30,28-03-2024,Electricity Bill Payment,,1320,,230226.01
600,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,31-03-2024,9:30:00,31-03-2024,Salary Credit,,,65000,295226.01
601,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,31-03-2024,23:59:59,31-03-2024,Quarterly Interest Credit,,,2952.26,298178.27
602,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,01-04-2024,10:00:15,01-04-2024,SIP Investment,,10000,,288178.27
603,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,06-04-2024,13:30:30,06-04-2024,Insurance Premium,,12500,,275678.27
604,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,12-04-2024,16:45:45,12-04-2024,Gas Bill Payment,,900,,274778.27
605,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,18-04-2024,11:00:00,18-04-2024,Movie Tickets,,1500,,273278.27
606,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,23-04-2024,14:15:15,23-04-2024,Grocery Shopping,,4500,,268778.27
607,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,28-04-2024,17:30:30,28-04-2024,Restaurant Bill Payment,,3500,,265278.27
608,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,30-04-2024,9:30:00,30-04-2024,Salary Credit,,,65000,330278.27
609,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,01-05-2024,10:00:15,01-05-2024,SIP Investment,,10000,,320278.27
610,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,07-05-2024,13:30:30,07-05-2024,Electricity Bill Payment,,1380,,318898.27
611,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,13-05-2024,16:45:45,13-05-2024,Online Course Fee,,18000,,300898.27
612,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,19-05-2024,11:00:00,19-05-2024,ATM Withdrawal,,7500,,293398.27
613,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,24-05-2024,14:15:15,24-05-2024,Clothing Purchase,,4800,,288598.27
614,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,29-05-2024,17:30:30,29-05-2024,Mobile Recharge,,1199,,287399.27
615,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,31-05-2024,9:30:00,31-05-2024,Salary Credit,,,65000,352399.27
616,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,01-06-2024,10:00:15,01-06-2024,SIP Investment,,10000,,342399.27
617,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,06-06-2024,13:30:30,06-06-2024,Flight Ticket Booking,,22000,,320399.27
618,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,12-06-2024,16:45:45,12-06-2024,Grocery Shopping,,5000,,315399.27
619,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,18-06-2024,11:00:00,18-06-2024,Restaurant Bill Payment,,4000,,311399.27
620,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,23-06-2024,14:15:15,23-06-2024,Electricity Bill Payment,,1420,,309979.27
621,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,28-06-2024,17:30:30,28-06-2024,ATM Withdrawal,,9000,,300979.27
622,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,30-06-2024,9:30:00,30-06-2024,Salary Credit,,,65000,365979.27
623,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,30-06-2024,23:59:59,30-06-2024,Quarterly Interest Credit,,,3659.79,369639.06
624,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,01-07-2024,10:00:15,01-07-2024,SIP Investment,,10000,,359639.06
625,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,07-07-2024,13:30:30,07-07-2024,Gas Bill Payment,,950,,358689.06
626,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,13-07-2024,16:45:45,13-07-2024,Online Shopping - Amazon,,7500,,351189.06
627,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,19-07-2024,11:00:00,19-07-2024,Movie Tickets,,1800,,349389.06
628,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,24-07-2024,14:15:15,24-07-2024,Clothing Purchase,,5200,,344189.06
629,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,29-07-2024,17:30:30,29-07-2024,Electricity Bill Payment,,1450,,342739.06
630,Customer10,1234500010,c10@gmail.com,10,Savings ,Customer_Address10,Branch10,BARB0IFSC10,MICR10,Branch_Address10,31-07-2024,9:30:00,31-07-2024,Salary Credit,,,65000,407739.06
